County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,OBJECTID,FID_1,COUNT,AREA,MeanDeltaTimesTen,RF_minus_avg_rec_mean,STDDeltaTimesTen,RF_minus_avg_rec_STD,MEANRFtimesTen,MeanRF,STDRFtimesTen,STDRF,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
368,Osceola County,Florida,55201,Oranges,Osceola,6.25,6.5,from a statewide range of 6.0-6.5 https://edis.ifas.ufl.edu/publication/SS669,"""September 2024""",338,368,1417384,1275645600,-12.67367912,-1.267367912,2.323993085,0.232399309,49.82632088,4.982632088,2.323993085,0.232399309,1417384,1417384,100,127564.56,315218.6139,1417384,1417384,100,127564.56,315218.6139
369,Palm Beach County,Florida,1688294,Sugarcane,Palm Beach,6,6.5,average of 5.5-6.5 https://ufdcimages.uflib.ufl.edu/IR/00/00/34/15/00001/SC05200.pdf,"""September 2024""",339,369,2034276,1830848400,2.019559293,0.201955929,1.947297774,0.194729777,62.01955929,6.201955929,1.947297774,0.194729777,2034276,172447,8.477069975,15520.23,38351.28964,2034276,1814455,89.19414081,163300.95,403525.0787
370,Pasco County,Florida,121408,Other Hay/Non Alfalfa,Pasco,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",340,370,499648,449683200,-9.215031382,-0.921503138,2.234612601,0.22346126,50.78496862,5.078496862,2.234612601,0.22346126,499648,499648,100,44968.32,111119.0404,499648,499648,100,44968.32,111119.0404
371,Pinellas County,Florida,510,Other Hay/Non Alfalfa,Pinellas,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",341,371,4992,4492800,-8.315304487,-0.831530449,2.646118905,0.264611891,51.68469551,5.168469551,2.646118905,0.264611891,4992,4988,99.91987179,448.92,1109.304498,4992,4988,99.91987179,448.92,1109.304498
372,Polk County,Florida,542660,Oranges,Polk,6.25,6.5,from a statewide range of 6.0-6.5 https://edis.ifas.ufl.edu/publication/SS669,"""September 2024""",342,372,1518175,1366357500,-10.03790571,-1.003790571,2.93237815,0.293237815,52.46209429,5.246209429,2.93237815,0.293237815,1518175,1518175,100,136635.75,337633.9928,1518175,1518175,100,136635.75,337633.9928
373,Putnam County,Florida,15340,Potatoes,Putnam,5.5,6,"average of 5-6 https://sfyl.ifas.ufl.edu/lawn-and-garden/potatoes-home-garden/#:~:text=Potatoes%20thrive%20in%20a%20loose,table%20where%20periodic%20flooding%20occurs.","""September 2024""",343,373,239887,215898300,-7.415754084,-0.741575408,2.72392151,0.272392151,47.58424592,4.758424592,2.72392151,0.272392151,239887,239887,100,21589.83,53349.58462,239887,239887,100,21589.83,53349.58462
374,St. Johns County,Florida,21282,Potatoes,St. Johns,5.5,6,"average of 5-6 https://sfyl.ifas.ufl.edu/lawn-and-garden/potatoes-home-garden/#:~:text=Potatoes%20thrive%20in%20a%20loose,table%20where%20periodic%20flooding%20occurs.","""September 2024""",344,374,152879,137591100,-7.017235853,-0.701723585,3.011006595,0.301100659,47.98276415,4.798276415,3.011006595,0.301100659,152879,152876,99.99803766,13758.84,33998.80401,152879,152879,100,13759.11,33999.47119
375,St. Lucie County,Florida,168405,Citrus,St. Lucie,6.25,6.5,from a statewide range of 6.0-6.5,"""September 2024""",345,375,820187,738168300,-5.729422071,-0.572942207,2.287607729,0.228760773,56.77057793,5.677057793,2.287607729,0.228760773,820187,820187,100,73816.83,182405.1981,820187,820187,100,73816.83,182405.1981
376,Santa Rosa County,Florida,113403,Cotton,Santa Rosa,6.25,6.5,range of 6-6.5: https://nwdistrict.ifas.ufl.edu/phag/2016/04/08/getting-your-cotton-started-off-right/ ,"""September 2024""",346,376,328625,295762500,-11.85319893,-1.185319893,2.81637131,0.281637131,50.64680107,5.064680107,2.81637131,0.281637131,328625,328625,100,29576.25,73084.44078,328625,328625,100,29576.25,73084.44078
377,Sarasota County,Florida,8238,Oranges,Sarasota,6.25,6.5,from a statewide range of 6.0-6.5 https://edis.ifas.ufl.edu/publication/SS669,"""September 2024""",347,377,230411,207369900,-8.256986429,-0.825698643,2.382901222,0.238290122,54.24301357,5.424301357,2.382901222,0.238290122,230411,230411,100,20736.99,51242.17294,230411,230411,100,20736.99,51242.17294
378,Seminole County,Florida,3872,Oranges,Seminole,6.25,6.5,from a statewide range of 6.0-6.5 https://edis.ifas.ufl.edu/publication/SS669,"""September 2024""",348,378,54246,48821400,-10.90192825,-1.090192825,2.735665426,0.273566543,51.59807175,5.159807175,2.735665426,0.273566543,54246,54246,100,4882.14,12064.02001,54246,54246,100,4882.14,12064.02001
379,Sumter County,Florida,91263,Other Hay/Non Alfalfa,Sumter,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",349,379,498124,448311600,-7.525509712,-0.752550971,1.939951033,0.193995103,52.47449029,5.247449029,1.939951033,0.193995103,498124,498124,100,44831.16,110780.111,498124,498124,100,44831.16,110780.111
380,Suwannee County,Florida,168025,Other Hay/Non Alfalfa,Suwannee,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",350,380,793319,713987100,-8.711251086,-0.871125109,1.359094837,0.135909484,51.28874891,5.128874891,1.359094837,0.135909484,793319,793319,100,71398.71,176429.8987,793319,793319,100,71398.71,176429.8987
381,Taylor County,Florida,3313,Other Hay/Non Alfalfa,Taylor,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",351,381,80903,72812700,-12.31179313,-1.231179313,2.16022025,0.216022025,47.68820687,4.768820687,2.16022025,0.216022025,80903,80903,100,7281.27,17992.3941,80903,80903,100,7281.27,17992.3941
382,Union County,Florida,26690,Other Hay/Non Alfalfa,Union,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",352,382,123221,110898900,-11.93792454,-1.193792454,3.77936364,0.377936364,48.06207546,4.806207546,3.77936364,0.377936364,123221,123221,100,11089.89,27403.69076,123221,123221,100,11089.89,27403.69076
383,Volusia County,Florida,9089,Oranges,Volusia,6.25,6.5,from a statewide range of 6.0-6.5 https://edis.ifas.ufl.edu/publication/SS669,"""September 2024""",353,383,220260,198234000,-15.34506946,-1.534506946,2.851046534,0.285104653,47.15493054,4.715493054,2.851046534,0.285104653,220260,220260,100,19823.4,48984.64488,220260,220260,100,19823.4,48984.64488
384,Wakulla County,Florida,511,Oats,Wakulla,5.5,5.5,https://edis.ifas.ufl.edu/publication/SS163,"""September 2024""",354,384,36135,32521500,-5.353563028,-0.535356303,2.088367956,0.208836796,49.64643697,4.964643697,2.088367956,0.208836796,36135,36135,100,3252.15,8036.230559,36135,36135,100,3252.15,8036.230559
385,Walton County,Florida,64793,Other Hay/Non Alfalfa,Walton,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",355,385,248036,223232400,-9.865745295,-0.98657453,2.197081587,0.219708159,50.1342547,5.01342547,2.197081587,0.219708159,248036,248036,100,22323.24,55161.87859,248036,248036,100,22323.24,55161.87859
386,Washington County,Florida,57018,Other Hay/Non Alfalfa,Washington,6,6,https://nwdistrict.ifas.ufl.edu/phag/wp-content/blogs.dir/7/files/2013/10/13-Wheat-Production-Guide.pdf,"""September 2024""",356,386,180134,162120600,-9.478837976,-0.947883798,3.871095731,0.387109573,50.52116202,5.052116202,3.871095731,0.387109573,180134,180134,100,16212.06,40060.83729,180134,180134,100,16212.06,40060.83729
387,Appling County,Georgia,138527,Cotton,Appling,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",357,387,371798,334618200,-9.782847137,-0.978284714,1.523789631,0.152378963,50.21715286,5.021715286,1.523789631,0.152378963,371798,371798,100,33461.82,82685.88486,371798,371798,100,33461.82,82685.88486
388,Atkinson County,Georgia,86697,Cotton,Atkinson,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",358,388,235201,211680900,-10.2787233,-1.02787233,1.573166707,0.157316671,49.7212767,4.97212767,1.573166707,0.157316671,235201,235201,100,21168.09,52307.4433,235201,235201,100,21168.09,52307.4433
389,Bacon County,Georgia,83128,Cotton,Bacon,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",359,389,249298,224368200,-9.784819774,-0.978481977,1.72075972,0.172075972,50.21518023,5.021518023,1.72075972,0.172075972,249298,249298,100,22436.82,55442.54064,249298,249298,100,22436.82,55442.54064
390,Baker County,Georgia,126182,Cotton,Baker,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",360,390,405867,365280300,-5.10733319,-0.510733319,1.934547842,0.193454784,54.89266681,5.489266681,1.934547842,0.193454784,405867,376696,92.81267016,33902.64,83775.17384,405867,376696,92.81267016,33902.64,83775.17384
391,Baldwin County,Georgia,16221,Other Hay/Non Alfalfa,Baldwin,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",361,391,93474,84126600,-10.57376383,-1.057376383,1.081098107,0.108109811,49.42623617,4.942623617,1.081098107,0.108109811,93474,93474,100,8412.66,20788.11721,93474,93474,100,8412.66,20788.11721
392,Banks County,Georgia,15110,Other Hay/Non Alfalfa,Banks,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",362,392,165418,148876200,-7.39147493,-0.739147493,0.728047184,0.072804718,52.60852507,5.260852507,0.728047184,0.072804718,165418,165418,100,14887.62,36788.07767,165418,165418,100,14887.62,36788.07767
393,Barrow County,Georgia,14713,Other Hay/Non Alfalfa,Barrow,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",363,393,133123,119810700,-6.508341909,-0.650834191,0.753645898,0.07536459,53.49165809,5.349165809,0.753645898,0.07536459,133123,133123,100,11981.07,29605.84255,133123,133123,100,11981.07,29605.84255
394,Bartow County,Georgia,24687,Other Hay/Non Alfalfa,Bartow,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",364,394,287554,258798600,-4.793496178,-0.479349618,0.96936708,0.096936708,55.20650382,5.520650382,0.96936708,0.096936708,287554,287554,100,25879.86,63950.47024,287554,287554,100,25879.86,63950.47024
395,Ben Hill County,Georgia,65824,Cotton,Ben Hill,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",365,395,207693,186923700,-7.752793787,-0.775279379,2.289667597,0.22896676,52.24720621,5.224720621,2.289667597,0.22896676,207693,207693,100,18692.37,46189.81136,207693,207693,100,18692.37,46189.81136
396,Berrien County,Georgia,169586,Cotton,Berrien,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",366,396,463182,416863800,-6.940032212,-0.694003221,2.825901081,0.282590108,53.05996779,5.305996779,2.825901081,0.282590108,463182,463182,100,41686.38,103009.1973,463182,463182,100,41686.38,103009.1973
397,Bibb County,Georgia,13176,Other Hay/Non Alfalfa,Bibb,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",367,397,69680,62712000,-9.819962687,-0.981996269,1.276152548,0.127615255,50.18003731,5.018003731,1.276152548,0.127615255,69680,69680,100,6271.2,15496.45898,69680,69680,100,6271.2,15496.45898
398,Bleckley County,Georgia,59792,Cotton,Bleckley,6,6,State wide rec based of ambiguous crop type,"""September 2024""",368,398,247040,222336000,-8.397603627,-0.839760363,2.170957791,0.217095779,51.60239637,5.160239637,2.170957791,0.217095779,247040,247040,100,22233.6,54940.37352,247040,247040,100,22233.6,54940.37352
399,Brantley County,Georgia,19733,Other Hay/Non Alfalfa,Brantley,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",369,399,64587,58128300,-12.99876136,-1.299876136,3.023721382,0.302372138,47.00123864,4.700123864,3.023721382,0.302372138,64587,64587,100,5812.83,14363.80305,64587,64587,100,5812.83,14363.80305
400,Brooks County,Georgia,226004,Cotton,Brooks,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",370,400,536043,482438700,-3.588318474,-0.358831847,1.115814069,0.111581407,56.41168153,5.641168153,1.115814069,0.111581407,536043,536043,100,48243.87,119213.0936,536043,536043,100,48243.87,119213.0936
401,Bryan County,Georgia,11398,Cotton,Bryan,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",371,401,32818,29536200,-12.18157718,-1.218157718,1.165125167,0.116512517,47.81842282,4.781842282,1.165125167,0.116512517,32818,32818,100,2953.62,7298.547516,32818,32818,100,2953.62,7298.547516
402,Bulloch County,Georgia,240702,Cotton,Bulloch,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",372,402,619113,557201700,-9.001702436,-0.900170244,2.477487855,0.247748785,50.99829756,5.099829756,2.477487855,0.247748785,619113,619113,100,55720.17,137687.4169,619113,619113,100,55720.17,137687.4169
403,Burke County,Georgia,180650,Cotton,Burke,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",373,403,711891,640701900,-9.826550694,-0.982655069,2.073441817,0.207344182,50.17344931,5.017344931,2.073441817,0.207344182,711891,711891,100,64070.19,158320.7474,711891,711891,100,64070.19,158320.7474
404,Butts County,Georgia,6556,Other Hay/Non Alfalfa,Butts,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",374,404,97819,88037100,-7.644067104,-0.76440671,0.89303904,0.089303904,52.3559329,5.23559329,0.89303904,0.089303904,97819,97819,100,8803.71,21754.42195,97819,97819,100,8803.71,21754.42195
405,Calhoun County,Georgia,85842,Cotton,Calhoun,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",375,405,348478,313630200,-7.119846877,-0.711984688,1.317515709,0.131751571,52.88015312,5.288015312,1.317515709,0.131751571,348478,348478,100,31363.02,77499.6417,348478,348478,100,31363.02,77499.6417
406,Camden County,Georgia,395,Blueberries,Camden,4.75,5.5,"Thrive in low soil pH, range of 4.0 to 5.5 https://extension.uga.edu/publications/detail.html?number=C1105&title=blueberry-irrigation-water-quality#:~:text=Blueberry%20plants%20are%20shallow-rooted,and%20quality%20of%20fruit%20harvested.","""September 2024""",376,406,8787,7908300,-1.945658359,-0.194565836,1.41513072,0.141513072,45.55434164,4.555434164,1.41513072,0.141513072,8787,8065,91.78331626,725.85,1793.612826,8787,8758,99.669967,788.22,1947.732316
407,Candler County,Georgia,79501,Cotton,Candler,6,6,https://site.extension.uga.edu/colquittag/files/2024/02/2024-Cotton-Production-Guide.pdf,"""September 2024""",377,407,210309,189278100,-10.05342615,-1.005342615,1.92539939,0.192539939,49.94657385,4.994657385,1.92539939,0.192539939,210309,210309,100,18927.81,46771.59575,210309,210309,100,18927.81,46771.59575
408,Carroll County,Georgia,6832,Other Hay/Non Alfalfa,Carroll,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",378,408,348443,313598700,-6.818397844,-0.681839784,1.212801658,0.121280166,53.18160216,5.318160216,1.212801658,0.121280166,348443,348443,100,31359.87,77491.85788,348443,348443,100,31359.87,77491.85788
409,Catoosa County,Georgia,5144,Other Hay/Non Alfalfa,Catoosa,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",379,409,123840,111456000,-4.510788114,-0.451078811,1.21097875,0.121097875,55.48921189,5.548921189,1.21097875,0.121097875,123840,123060,99.37015504,11075.4,27367.88522,123840,123840,100,11145.6,27541.35305
410,Charlton County,Georgia,5725,Other Hay/Non Alfalfa,Charlton,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",380,410,29403,26462700,-13.69894228,-1.369894228,2.319738532,0.231973853,46.30105772,4.630105772,2.319738532,0.231973853,29403,29403,100,2646.27,6539.069797,29403,29403,100,2646.27,6539.069797
411,Chatham County,Georgia,937,Other Hay/Non Alfalfa,Chatham,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",381,411,11888,10699200,-12.11330754,-1.211330754,3.12885529,0.312885529,47.88669246,4.788669246,3.12885529,0.312885529,11888,11887,99.99158816,1069.83,2643.605165,11888,11888,100,1069.92,2643.82756
412,Chattahoochee County,Georgia,2350,Other Hay/Non Alfalfa,Chattahoochee,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",382,412,11385,10246500,-10.72621871,-1.072621871,1.12689108,0.112689108,49.27378129,4.927378129,1.12689108,0.112689108,11385,11385,100,1024.65,2531.963053,11385,11385,100,1024.65,2531.963053
413,Chattooga County,Georgia,12535,Other Hay/Non Alfalfa,Chattooga,6,6.5,"Range of 5.5-6.5: https://extension.uga.edu/publications/detail.html?number=B911&title=bermudagrass-in-georgia#:~:text=Severe%20weed%20competition.-,Fertilization,to%20maintain%20soil%20fertility%20levels. ","""September 2024""",383,413,193974,174576600,-5.019311867,-0.501931187,1.30323906,0.130323906,54.98068813,5.498068813,1.30323906,0.130323906,193974,193974,100,17457.66,43138.7792,193974,193974,100,17457.66,43138.7792
