County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,FID_1,OBJECTID,COUNT,AREA,MeanDeltaTimesTen,EBK_minus_avg_rec_mean,STDDeltaTimesTen,EBK_minus_avg_rec_STD,MEANEBKtimesTen,MeanEBK,STDEBKtimesTen,STDEBK,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
579,Latah County,Idaho,368100,Winter Wheat,Latah,5.1,5.1,Stated minimum https://www.uidaho.edu/extension/publications/publication-detail?id=cis0785,"""September 2024""",579,544,967262,870535800,10.12925453,1.012925453,5.573338711,0.557333871,61.12925453,6.112925453,5.573338711,0.557333871,967262,0,0,0,0,967262,0,0,0,0
580,Lemhi County,Idaho,119095,Alfalfa,Lemhi,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",580,545,337759,303983100,12.98847255,1.298847255,1.224803332,0.122480333,74.48847255,7.448847255,1.224803332,0.122480333,337759,0,0,0,0,337759,0,0,0,0
581,Lewis County,Idaho,294279,Winter Wheat,Lewis,5.1,5.1,Stated minimum https://www.uidaho.edu/extension/publications/publication-detail?id=cis0785,"""September 2024""",581,546,669457,602511300,8.654534944,0.865453494,1.532086419,0.153208642,59.65453494,5.965453494,1.532086419,0.153208642,669457,0,0,0,0,669457,0,0,0,0
582,Lincoln County,Idaho,204621,Alfalfa,Lincoln,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",582,547,442505,398254500,13.64030124,1.364030124,1.136627063,0.113662706,75.14030124,7.514030124,1.136627063,0.113662706,442505,0,0,0,0,442505,0,0,0,0
583,Madison County,Idaho,218458,Barley,Madison,5.3,5.3,Listed minimum https://www.uidaho.edu/-/media/UIdaho-Responsive/Files/Extension/publications/cis/cis0920.pdf?la=en,"""September 2024""",583,548,730321,657288900,22.30044323,2.230044323,1.790912059,0.179091206,75.30044323,7.530044323,1.790912059,0.179091206,730321,0,0,0,0,730321,0,0,0,0
584,Minidoka County,Idaho,228714,Alfalfa,Minidoka,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",584,549,910361,819324900,16.49422097,1.649422097,0.800707892,0.080070789,77.99422097,7.799422097,0.800707892,0.080070789,910361,0,0,0,0,910361,0,0,0,0
585,Nez Perce County,Idaho,371133,Winter Wheat,Nez Perce,5.1,5.1,Stated minimum https://www.uidaho.edu/extension/publications/publication-detail?id=cis0785,"""September 2024""",585,550,852130,766917000,14.61342988,1.461342988,4.453761141,0.445376114,65.61342988,6.561342988,4.453761141,0.445376114,852130,0,0,0,0,852130,0,0,0,0
586,Oneida County,Idaho,265524,Alfalfa,Oneida,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",586,551,596328,536695200,19.23040508,1.923040508,0.675177717,0.067517772,80.73040508,8.073040508,0.675177717,0.067517772,596328,0,0,0,0,596328,0,0,0,0
587,Owyhee County,Idaho,269252,Alfalfa,Owyhee,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",587,552,717955,646159500,12.62090869,1.262090869,2.060533891,0.206053389,74.12090869,7.412090869,2.060533891,0.206053389,717955,0,0,0,0,717955,0,0,0,0
588,Payette County,Idaho,126773,Alfalfa,Payette,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",588,553,346584,311925600,15.84188826,1.584188826,1.350083665,0.135008367,77.34188826,7.734188826,1.350083665,0.135008367,346584,0,0,0,0,346584,0,0,0,0
589,Power County,Idaho,343839,Winter Wheat,Power,5.1,5.1,Stated minimum https://www.uidaho.edu/extension/publications/publication-detail?id=cis0785,"""September 2024""",589,554,1038145,934330500,26.44262121,2.644262121,1.640292929,0.164029293,77.44262121,7.744262121,1.640292929,0.164029293,1038145,0,0,0,0,1038145,0,0,0,0
590,Shoshone County,Idaho,3545,Other Hay/Non Alfalfa,Shoshone,5,5,Listed minimum for bluegrass: https://www.uidaho.edu/-/media/uidaho-responsive/files/extension/publications/cis/cis0788.pdf?la=en&rev=bcf814a4c62a41cca5804f2dcccd4c73,"""September 2024""",590,555,2454,2208600,6.147514262,0.614751426,1.038500862,0.103850086,56.14751426,5.614751426,1.038500862,0.103850086,2454,0,0,0,0,2454,0,0,0,0
591,Teton County,Idaho,157916,Barley,Teton,5.3,5.3,Listed minimum: https://www.uidaho.edu/-/media/UIdaho-Responsive/Files/Extension/publications/cis/cis0920.pdf?la=en,"""September 2024""",591,556,412924,371631600,17.35775833,1.735775833,1.477997185,0.147799719,70.35775833,7.035775833,1.477997185,0.147799719,412924,0,0,0,0,412924,0,0,0,0
592,Twin Falls County,Idaho,431830,Alfalfa,Twin Falls,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",592,557,1422893,1280603700,14.95687483,1.495687483,1.361589681,0.136158968,76.45687483,7.645687483,1.361589681,0.136158968,1422893,0,0,0,0,1422893,0,0,0,0
593,Valley County,Idaho,7371,Alfalfa,Valley,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",593,558,93448,84103200,15.23616343,1.523616343,0.746521979,0.074652198,76.73616343,7.673616343,0.746521979,0.074652198,93448,2,0.002140228,0.18,0.444789293,93448,3,0.003210342,0.27,0.66718394
594,Washington County,Idaho,248407,Alfalfa,Washington,6.15,6.5,Range from 5.8-6.5. https://webpages.uidaho.edu/jbrown/plsc407/images/PP/PlSc-407-class29-30-Alfalfa-Forage-2014.pdf ,"""September 2024""",594,559,279550,251595000,17.20674298,1.720674298,0.878415814,0.087841581,78.70674298,7.870674298,0.878415814,0.087841581,279550,0,0,0,0,279550,0,0,0,0
595,Adams County,Illinois,631198,Soybeans,Adams,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",595,560,1705112,1534600800,-1.720630082,-0.172063008,1.415963581,0.141596358,63.27936992,6.327936992,1.415963581,0.141596358,1705112,1480612,86.83370946,133255.08,329280.1827,1705112,1705112,100,153460.08,379207.7808
596,Alexander County,Illinois,189034,Soybeans,Alexander,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",596,561,284036,255632400,-3.829268121,-0.382926812,2.689041542,0.268904154,61.17073188,6.117073188,2.689041542,0.268904154,284036,284036,100,25563.24,63168.08587,284036,284036,100,25563.24,63168.08587
597,Bond County,Illinois,331576,Soybeans,Bond,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",597,562,789109,710198100,-1.082670455,-0.108267045,0.431219336,0.043121934,63.91732955,6.391732955,0.431219336,0.043121934,789109,745678,94.49619761,67111.02,165834.7954,789109,789109,100,71019.81,175493.6173
598,Boone County,Illinois,312107,Corn,Boone,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",598,563,643023,578720700,2.644536821,0.264453682,0.671927708,0.067192771,67.64453682,6.764453682,0.671927708,0.067192771,643023,0,0,0,0,643023,643023,100,57872.07,143004.8729
599,Brown County,Illinois,167462,Soybeans,Brown,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",599,564,482056,433850400,-3.279847155,-0.327984715,0.502152913,0.050215291,61.72015285,6.172015285,0.502152913,0.050215291,482056,482056,100,43385.04,107206.6738,482056,482056,100,43385.04,107206.6738
600,Bureau County,Illinois,1106907,Corn,Bureau,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",600,565,2084072,1875664800,0.016507107,0.001650711,1.348795783,0.134879578,65.01650711,6.501650711,1.348795783,0.134879578,2084072,1189129,57.05796153,107021.61,264455.9238,2084072,2084072,100,187566.48,463486.4562
601,Calhoun County,Illinois,97163,Soybeans,Calhoun,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",601,566,288036,259232400,-2.92950534,-0.292950534,2.082239313,0.208223931,62.07049466,6.207049466,2.082239313,0.208223931,288036,222222,77.15077282,19999.98,49420.98318,288036,286106,99.32994487,25749.54,63628.44279
602,Carroll County,Illinois,551079,Corn,Carroll,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",602,567,976850,879165000,-0.076523519,-0.007652352,0.311959357,0.031195936,64.92347648,6.492347648,0.311959357,0.031195936,976850,87769,8.984900445,7899.21,19519.35575,976850,976850,100,87916.5,217246.2106
603,Cass County,Illinois,356713,Corn,Cass,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",603,568,767055,690349500,-3.60868647,-0.360868647,0.772359794,0.077235979,61.39131353,6.139131353,0.772359794,0.077235979,767055,767055,100,69034.95,170588.9257,767055,767055,100,69034.95,170588.9257
604,Champaign County,Illinois,1183714,Soybeans,Champaign,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",604,569,2456578,2210920200,-5.195324553,-0.519532455,2.219158966,0.221915897,59.80467545,5.980467545,2.219158966,0.221915897,2456578,2323982,94.60241034,209158.38,516841.1559,2456578,2456578,100,221092.02,546329.7964
605,Christian County,Illinois,828311,Soybeans,Christian,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",605,570,1769997,1592997300,-3.685942406,-0.368594241,1.499480342,0.149948034,61.31405759,6.131405759,1.499480342,0.149948034,1769997,1711583,96.69976842,154042.47,380646.8966,1769997,1769997,100,159299.73,393637.8575
606,Clark County,Illinois,433047,Soybeans,Clark,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",606,571,976398,878758200,-4.178691476,-0.417869148,1.89036078,0.189036078,60.82130852,6.082130852,1.89036078,0.189036078,976398,969428,99.28615175,87248.52,215595.5976,976398,976398,100,87875.82,217145.6883
607,Clay County,Illinois,433058,Soybeans,Clay,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",607,572,975339,877805100,0.404541395,0.04045414,2.177840203,0.21778402,65.4045414,6.54045414,2.177840203,0.21778402,975339,289348,29.66640317,26041.32,64349.44624,975339,975339,100,87780.51,216910.1723
608,Clinton County,Illinois,414079,Corn,Clinton,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",608,573,997977,898179300,-0.637470603,-0.06374706,2.288021154,0.228802115,64.3625294,6.43625294,2.288021154,0.228802115,997977,391161,39.19539228,35204.49,86992.1124,997977,997977,100,89817.93,221944.7423
609,Coles County,Illinois,528402,Soybeans,Coles,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",609,574,1136043,1022438700,-3.158074122,-0.315807412,1.800424153,0.180042415,61.84192588,6.184192588,1.800424153,0.180042415,1136043,1136043,100,102243.87,252649.8816,1136043,1136043,100,102243.87,252649.8816
610,Cook County,Illinois,30236,Soybeans,Cook,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",610,575,79149,71234100,-2.241961364,-0.224196136,5.862155857,0.586215586,62.75803864,6.275803864,5.862155857,0.586215586,79149,40443,51.0972975,3639.87,8994.306697,79149,72042,91.02073305,6483.78,16021.75514
611,Crawford County,Illinois,397486,Soybeans,Crawford,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",611,576,888547,799692300,-3.172734813,-0.317273481,1.09564068,0.109564068,61.82726519,6.182726519,1.09564068,0.109564068,888547,888547,100,79969.23,197608.0962,888547,888547,100,79969.23,197608.0962
612,Cumberland County,Illinois,339272,Soybeans,Cumberland,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",612,577,725782,653203800,-2.556052644,-0.255605264,1.520736066,0.152073607,62.44394736,6.244394736,1.520736066,0.152073607,725782,725782,100,65320.38,161410.0315,725782,725782,100,65320.38,161410.0315
613,DeKalb County,Illinois,839846,Corn,DeKalb,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",613,578,1571658,1414492200,2.333681373,0.233368137,0.906810079,0.090681008,67.33368137,6.733368137,0.906810079,0.090681008,1571658,0,0,0,0,1571658,1559308,99.21420564,140337.72,346781.7518
614,De Witt County,Illinois,452960,Soybeans,De Witt,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",614,579,977847,880062300,-6.579355462,-0.657935546,0.597469597,0.05974696,58.42064454,5.842064454,0.597469597,0.05974696,977847,977847,100,88006.23,217467.9381,977847,977847,100,88006.23,217467.9381
615,Douglas County,Illinois,523446,Soybeans,Douglas,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",615,580,1060332,954298800,-6.57701833,-0.657701833,0.880545435,0.088054543,58.42298167,5.842298167,0.880545435,0.088054543,1060332,1060332,100,95429.88,235812.1605,1060332,1060332,100,95429.88,235812.1605
616,DuPage County,Illinois,11329,Soybeans,DuPage,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",616,581,39949,35954100,3.734161055,0.373416106,0.832077226,0.083207723,68.73416106,6.873416106,0.832077226,0.083207723,39949,0,0,0,0,39949,30193,75.57886305,2717.37,6714.761568
617,Edgar County,Illinois,734078,Soybeans,Edgar,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",617,582,1516489,1364840100,-4.118312761,-0.411831276,2.476223337,0.247622334,60.88168724,6.088168724,2.476223337,0.247622334,1516489,1288210,84.946874,115938.9,286491.0078,1516489,1516489,100,136484.01,337259.0354
618,Edwards County,Illinois,218168,Soybeans,Edwards,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",618,583,496696,447026400,-5.635126919,-0.563512692,1.900536166,0.190053617,59.36487308,5.936487308,1.900536166,0.190053617,496696,496696,100,44702.64,110462.5314,496696,496696,100,44702.64,110462.5314
619,Effingham County,Illinois,419070,Soybeans,Effingham,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",619,584,961131,865017900,0.03449998,0.003449998,1.47005982,0.147005982,65.03449998,6.503449998,1.47005982,0.147005982,961131,276365,28.75414486,24872.85,61462.09654,961131,961131,100,86501.79,213750.3892
620,Fayette County,Illinois,608497,Soybeans,Fayette,6.5,7,"based on liming considered ""optional"" if pH is between 6.1-7: http://extension.cropsciences.illinois.edu/handbook/pdfs/chapter08.pdf, https://farmdoc.illinois.edu/field-crop-production/fertilizing-with-high-priced-p-and-k.html","""September 2024""",620,585,1404458,1264012200,-0.85098166,-0.085098166,1.243300559,0.124330056,64.14901834,6.414901834,1.243300559,0.124330056,1404458,798072,56.82419837,71826.48,177486.9405,1404458,1404458,100,126401.22,312343.9407
